DomntHnd,FavColor,NumColors,TeamSprt,IndvSprt,SchoolClb,MusicInstrument,BreakfastDrink,FavCookie,FavPizzaTop,DinnerDrink,FavIceCream,FavSeason,SleepHrs,NumOthrCourse,Height,ShoeSize,ShirtSize,AimGrde,FnlGrade
Right,Magenta,12,Cricket,Golf,Computer,Cello,Tea,Crumpets,Mushrooms,Cola,Chocolate,Fall,5.5,4,6.2,11.0,XL,A,B
Right,Blue,13,VolleyBall,Swimming,Game,Guitar,OJ,PeanutButter,Pineapples,FruitJuice,Chocolate,Summer,5.5,4,5.2,8.0,SM,B,B
Right,Blue,12,AmFtBall,Wrestling,Chess,Vocal,Coffee,ChocKrinkle,Sausage,Tea,Chocolate,Fall,6.5,5,5.8,9.5,LG,A,B
Right,Blue,11,DodgeBall,Golf,Math,Guitar,OJ,PeanutButter,Pineapples,Milk,Mocha,Summer,5.5,5,6.0,9.5,LG,A,B
Right,Magenta,12,none,Badminton,Robotics,None,OJ,Oatmeal,Pineapples,FruitJuice,Chocolate,Fall,6.0,5,5.2,6.5,SM,A,B
Right,Green,12,Equestrian,RockClimbing,ModelUN,Bass,OJ,ChocChip,PlainCheese,Milk,Vanilla,Spring,5.5,4,5.2,8.5,MD,A,B
Right,Blue,12,Equestrian,Track,Debate,Euphonium,Fruit,DoubleChoc,Olives,Coffee,CreamSicle,Spring,5.5,5,5.2,8.0,SM,A,B
Right,Black,12,Fencing,Wrestling,Debate,Drums,Water,Oatmeal,Sausage,Water,Ripple,Winter,7.0,5,6.2,10.0,LG,A,B
Right,Yellow,12,FieldHockey,Badminton,Computer,None,OJ,PeanutButter,Pineapples,Tea,Pecan,Summer,6.5,5,5.8,9.0,LG,A,B
Right,Brown,11,AmFtBall,Wrestling,Robotics,Violin,Coffee,ChocKrinkle,Bacon,Water,Chocolate,Summer,5.5,5,6.0,9.0,MD,A,B
Right,Blue,12,VolleyBall,Swimming,none,Drums,OJ,PeanutButter,Pineapples,Milk,Pecan,Fall,6.0,4,5.8,8.5,LG,A,B
Right,Yellow,11,Parkour,Badminton,ModelUN,Euphonium,OJ,Oatmeal,Pineapples,Water,Pecan,Spring,5.5,5,6.0,9.5,LG,B,B
Right,Green,12,VolleyBall,RockClimbing,ModelUN,None,OJ,ChocChip,Ham,Milk,Vanilla,Spring,6.0,5,5.8,7.5,SM,A,B
Right,Blue,12,Cricket,Golf,Computer,Cello,OJ,Crumpets,Mushrooms,Water,MintChip,Fall,5.5,4,5.5,8.5,MD,A,B
Right,Magenta,12,VolleyBall,Pool,Photography,Piano,PruneJuice,PeanutButter,Peppers,Papaya,Chocolate,Summer,5.0,4,6.2,11.0,LG,A,B
Right,Yellow,12,CheerLdng,Golf,Chess,Euphonium,OJ,none,Pineapples,Milk,Chocolate,Summer,5.5,4,6.0,10.0,LG,A,B
Right,Yellow,12,Cricket,Golf,Computer,Cello,Tea,Oatmeal,Mushrooms,Cola,Mocha,Fall,5.5,4,5.5,8.5,LG,A,B
Right,Black,11,Parkour,Wrestling,Chess,Drums,Water,Oatmeal,Sausage,Milk,Ripple,Winter,5.5,5,6.0,9.0,XL,A,B
Right,Blue,11,DodgeBall,Wrestling,ModelUN,Euphonium,OJ,Oatmeal,Pineapples,Tea,Chocolate,Fall,5.5,5,6.0,10.0,LG,A,B
Right,Green,12,Badminton,RockClimbing,ModelUN,Vocal,OJ,ChocChip,Ham,Milk,Mocha,Winter,5.5,4,6.0,9.5,LG,A,B
Right,Green,11,Badminton,RockClimbing,ModelUN,None,OJ,ChocChip,Ham,Water,Mocha,Summer,6.5,4,6.0,8.5,MD,A,B
Right,Cyan,12,Equestrian,Badminton,Debate,Euphonium,Water,DoubleChoc,Olives,MilkShake,Strawberry,Spring,6.5,4,5.8,9.0,MD,A,B
Right,Yellow,12,Cricket,Golf,Computer,Euphonium,Tea,Crumpets,Mushrooms,Cola,MintChip,Summer,6.5,5,6.0,9.5,LG,A,B
Right,Blue,11,Equestrian,Badminton,ModelUN,Harp,OJ,Fortune,Pineapples,Tea,Chocolate,Autumn,6.0,5,6.0,10.5,LG,A,B
Right,Yellow,12,Soccer,Badminton,Chess,Bass,OJ,PeanutButter,Pineapples,Water,Chocolate,Fall,6.5,4,6.0,11.0,XL,A,B
Right,Blue,12,FieldHockey,Wrestling,Computer,Cello,Tea,Crumpets,Mushrooms,Cola,MintChip,Summer,6.0,4,6.0,11.0,LG,A,B
Right,Brown,12,Badminton,Badminton,Robotics,Vocal,OJ,Oatmeal,Pineapples,Coffee,Mocha,Summer,5.5,4,6.2,10.0,LG,A,B
Right,Yellow,12,DodgeBall,Wrestling,Math,None,OJ,PeanutButter,Pineapples,Tea,Mocha,Fall,6.0,4,6.2,10.5,XL,A,B
Right,Blue,12,AmFtBall,RockClimbing,ModelUN,Bass,Fruit,ChocChip,Ham,Milk,Vanilla,Summer,6.0,4,5.8,6.5,SM,A,B
Right,Yellow,12,Parkour,Archery,Debate,Euphonium,OJ,PeanutButter,Pineapples,Milk,Pecan,Spring,6.5,5,6.0,9.0,LG,A,B
Right,Blue,11,Parkour,Track,Math,Euphonium,Water,RiceKrispy,Pepperoni,Coffee,Chocolate,Fall,6.0,5,5.2,8.0,SM,B,B
Right,Cyan,11,Tennis,Track,Math,None,Smoothie,DoubleChoc,Olives,MilkShake,CreamSicle,Spring,6.0,5,5.5,8.5,LG,A,B
Right,Red,12,AmFtBall,Wrestling,Math,None,Coffee,ChocKrinkle,Bacon,Water,Chocolate,Autumn,6.0,5,6.0,10.0,LG,A,B
Right,Yellow,11,CheerLdng,RockClimbing,Chess,None,OJ,Oatmeal,Pepperoni,Milk,Chocolate,Spring,6.0,4,5.5,8.5,LG,A,B
Right,Red,12,AmFtBall,Swimming,Robotics,Violin,Coffee,RiceKrispy,Bacon,Water,Chocolate,Summer,6.5,5,6.2,10.5,LG,A,B
Right,Blue,12,VolleyBall,Golf,ModelUN,Guitar,OJ,Fortune,Pineapples,Water,Chocolate,Spring,6.0,4,6.0,10.5,LG,A,B
Right,Blue,11,AmFtBall,Golf,Computer,Bass,Tea,Crumpets,Mushrooms,Cola,MintChip,Fall,5.5,4,5.8,9.5,MD,B,B
Right,Yellow,12,AmFtBall,Swimming,Chess,Guitar,OJ,Oatmeal,Pineapples,Tea,Pecan,Summer,6.0,5,6.0,9.0,LG,A,B
Right,Magenta,11,Parkour,Archery,Photography,Piano,Fruit,Oatmeal,Peppers,Papaya,Pecan,Autumn,5.5,4,5.8,9.0,LG,B,B
Right,Green,11,Badminton,Wrestling,ModelUN,Euphonium,OJ,ChocChip,Pepperoni,Milk,Vanilla,Summer,5.5,4,6.2,10.5,LG,A,B
Right,Blue,12,Parkour,Swimming,Photography,None,OJ,Oatmeal,Pineapples,Tea,Mocha,Fall,6.0,4,5.5,8.5,LG,A,B
Right,Yellow,11,Soccer,Swimming,Game,None,OJ,RiceKrispy,Pineapples,FruitJuice,Pecan,Summer,7.0,5,5.8,8.0,SM,A,B
Right,Yellow,12,VolleyBall,Wrestling,none,Guitar,OJ,Oatmeal,Pineapples,Water,Pecan,Fall,6.0,4,6.0,11.0,XL,A,B
Right,Yellow,11,AmFtBall,none,Robotics,Violin,OJ,ChocKrinkle,Pepperoni,Water,Chocolate,Autumn,5.5,5,5.5,8.5,LG,A,B
Right,Magenta,12,AmFtBall,Pool,Photography,Piano,Water,PeanutButter,PlainCheese,Papaya,Pecan,Autumn,5.5,5,5.5,10.0,XL,A,B
Right,Cyan,12,Equestrian,Track,Chess,Guitar,Smoothie,DoubleChoc,PlainCheese,MilkShake,CreamSicle,Spring,6.0,4,6.5,10.0,XL,A,B
Right,Yellow,12,Badminton,RockClimbing,ModelUN,Bass,OJ,Oatmeal,PlainCheese,Milk,Vanilla,Summer,6.0,5,6.5,12.5,LG,A,B
Right,Blue,12,Cricket,Golf,Computer,Cello,Tea,Oatmeal,Mushrooms,Cola,Pecan,Fall,6.0,5,6.2,11.0,LG,A,B
Right,Black,10,Fencing,Badminton,Chess,Drums,Water,Oatmeal,Sausage,Tea,Ripple,Winter,6.5,5,6.0,12.0,XL,A,B
Right,Yellow,11,Cricket,Golf,ModelUN,Vocal,Fruit,Oatmeal,Pepperoni,Water,Chocolate,Summer,5.5,5,5.5,7.5,SM,A,B
Right,Yellow,12,Equestrian,Wrestling,Debate,Viola,OJ,PeanutButter,Pineapples,Coffee,Pecan,Summer,6.0,5,6.2,12.0,XL,B,B
Right,Black,11,DodgeBall,Wrestling,Chess,Drums,Water,Oatmeal,Sausage,Milk,Pecan,Winter,5.5,4,5.8,9.5,MD,A,B
Right,Black,12,DodgeBall,Wrestling,Chess,Drums,Water,Oatmeal,Sausage,Tea,Ripple,Autumn,5.5,5,6.0,11.0,LG,A,B
Right,Yellow,11,Parkour,Pool,Math,Piano,PruneJuice,PeanutButter,PlainCheese,Papaya,Pecan,Autumn,7.0,5,5.0,7.5,SM,B,B
Right,Blue,12,VolleyBall,Badminton,Debate,Vocal,OJ,Oatmeal,Pineapples,Tea,Chocolate,Spring,7.0,5,6.0,9.0,MD,B,B
Right,Yellow,13,Equestrian,Badminton,Robotics,Guitar,OJ,Oatmeal,Pineapples,Milk,Mocha,Winter,5.5,3,5.5,8.0,SM,A,B
Right,Blue,12,Fencing,Badminton,Math,Bass,OJ,PeanutButter,Pineapples,Milk,Chocolate,Autumn,6.0,5,6.0,10.5,LG,A,B
Right,Brown,12,Parkour,Golf,Computer,Cello,Tea,Crumpets,Mushrooms,Cola,MintChip,Fall,6.0,4,5.8,9.0,LG,A,B
Right,Blue,12,Cricket,Swimming,Computer,Cello,Tea,Crumpets,Mushrooms,Cola,MintChip,Autumn,6.5,4,5.8,7.5,SM,B,B
Right,Blue,12,AmFtBall,Wrestling,Math,Harp,OJ,RiceKrispy,Pineapples,Coffee,Mocha,Summer,6.0,4,6.5,11.5,XL,A,B
Right,Black,11,DodgeBall,Track,Chess,Drums,OJ,Oatmeal,PlainCheese,Tea,Ripple,Winter,5.5,4,6.2,10.0,LG,A,B
Right,Green,12,Badminton,RockClimbing,ModelUN,Bass,OJ,ChocChip,PlainCheese,Water,Vanilla,Spring,6.0,4,6.0,8.5,MD,A,B
Right,Red,12,Tennis,Badminton,Robotics,Violin,Coffee,ChocKrinkle,Bacon,FruitJuice,Chocolate,Autumn,5.5,4,5.8,7.5,SM,A,B
Right,Cyan,11,Parkour,Track,Robotics,Euphonium,Water,DoubleChoc,Olives,MilkShake,CreamSicle,Spring,4.5,4,5.2,7.0,SM,A,B
Right,Yellow,12,Badminton,Archery,ModelUN,Bass,OJ,ChocChip,Ham,Milk,Vanilla,Spring,6.0,4,6.0,9.5,LG,A,B
Right,Blue,12,Cricket,Golf,Computer,Cello,Tea,Crumpets,Mushrooms,Coffee,Chocolate,Fall,5.0,5,5.5,7.5,SM,A,B
Right,Yellow,12,Soccer,Wrestling,Photography,None,Water,RiceKrispy,Sausage,Tea,Mocha,Spring,6.0,5,5.8,9.0,LG,A,B
Right,Blue,11,Equestrian,Track,Debate,None,Smoothie,PeanutButter,Olives,MilkShake,CreamSicle,Spring,6.0,5,6.5,11.5,XL,A,B
Right,Yellow,11,FieldHockey,Swimming,Robotics,Trumpet,OJ,Oatmeal,Pineapples,Coffee,Chocolate,Summer,5.5,4,5.0,5.5,MD,A,B
Right,Yellow,11,Fencing,Track,Math,Guitar,Water,Oatmeal,Mushrooms,Milk,Chocolate,Spring,7.0,4,5.8,9.0,MD,A,B
Right,Yellow,12,Parkour,Wrestling,Math,Drums,Water,Oatmeal,Sausage,Tea,Ripple,Winter,6.5,5,5.0,8.0,SM,A,B
Right,Yellow,11,DodgeBall,Badminton,Math,Harp,OJ,Oatmeal,Pineapples,FruitJuice,Pecan,Autumn,6.0,4,6.2,11.0,XL,A,B
Right,Blue,12,Equestrian,Track,Debate,Euphonium,Smoothie,DoubleChoc,Pepperoni,MilkShake,Pecan,Spring,6.0,4,6.0,11.0,LG,A,B
Right,Blue,11,Parkour,Pool,Photography,Vocal,PruneJuice,PeanutButter,Peppers,Papaya,Pecan,Fall,5.5,4,5.8,9.0,LG,A,B
Right,Blue,11,VolleyBall,Golf,Chess,Cello,Tea,Crumpets,Mushrooms,Cola,Chocolate,Fall,6.0,5,5.5,10.5,LG,A,B
Right,Cyan,11,Equestrian,Track,Debate,Euphonium,Smoothie,PeanutButter,Olives,MilkShake,Chocolate,Spring,6.0,4,5.5,8.5,LG,B,B
Right,Magenta,12,Parkour,Badminton,Photography,Piano,OJ,RiceKrispy,Peppers,Papaya,Pecan,Autumn,6.0,5,6.2,9.0,LG,B,B
Right,Cyan,12,VolleyBall,Track,Game,Euphonium,Smoothie,DoubleChoc,Olives,MilkShake,Chocolate,Spring,5.5,5,5.8,7.5,SM,A,B
Right,Magenta,12,Soccer,Swimming,Math,Bass,Water,RiceKrispy,PlainCheese,Water,Chocolate,Summer,6.0,4,5.5,8.5,MD,A,B
Right,Yellow,12,Equestrian,Swimming,ModelUN,None,Water,PeanutButter,Mushrooms,Water,Mocha,Spring,6.0,4,6.0,10.5,LG,A,B
Right,Brown,12,VolleyBall,Wrestling,Math,Vocal,Fruit,PeanutButter,Mushrooms,Tea,Chocolate,Spring,6.5,5,6.2,11.5,LG,A,B
Right,Green,12,Badminton,RockClimbing,Debate,Bass,OJ,ChocChip,Ham,Tea,Vanilla,Spring,6.0,5,5.2,8.0,SM,A,B
Right,Red,12,AmFtBall,none,Math,Drums,Coffee,ChocKrinkle,Pepperoni,Water,Chocolate,Autumn,5.5,5,6.2,10.0,XL,A,B
Right,Blue,11,Equestrian,Badminton,Chess,Guitar,OJ,RiceKrispy,Pineapples,FruitJuice,Mocha,Spring,6.0,4,5.8,7.0,SM,A,B
Right,Green,12,Badminton,RockClimbing,ModelUN,None,OJ,Oatmeal,Ham,Tea,Vanilla,Summer,6.0,4,6.2,9.5,LG,A,B
Right,Yellow,11,Equestrian,RockClimbing,Game,None,OJ,PeanutButter,PlainCheese,Water,Pecan,Summer,6.5,5,6.0,7.5,SM,A,B
Right,Green,11,VolleyBall,Pool,ModelUN,Bass,OJ,ChocChip,Ham,Water,Vanilla,Summer,6.5,5,5.5,9.5,MD,A,B
Right,Yellow,11,Soccer,Swimming,Math,Vocal,OJ,Oatmeal,Pineapples,Tea,Pecan,Spring,5.0,4,6.0,10.0,LG,A,B
Right,Blue,13,Equestrian,Track,Computer,Vocal,OJ,PeanutButter,Pineapples,Water,Mocha,Summer,5.5,4,6.0,10.0,XL,A,B
Right,Black,12,DodgeBall,Badminton,Chess,Bass,Water,Oatmeal,Sausage,Tea,Ripple,Spring,5.5,4,6.0,8.5,MD,A,B
Right,Yellow,11,Soccer,Wrestling,Debate,Vocal,Coffee,ChocKrinkle,Mushrooms,Tea,Chocolate,Fall,7.0,5,5.8,8.5,LG,A,B
Right,Blue,12,AmFtBall,RockClimbing,Math,Harp,OJ,Fortune,Pineapples,Coffee,Chocolate,Summer,6.0,4,6.0,10.0,LG,A,B
Right,Blue,11,Fencing,Golf,Computer,Cello,Tea,Crumpets,Mushrooms,Cola,Mocha,Winter,6.5,4,5.8,9.0,LG,A,B
Right,Yellow,12,VolleyBall,Archery,Math,Cello,Coffee,ChocKrinkle,PlainCheese,Coffee,Mocha,Summer,6.0,5,6.0,10.0,LG,A,B
Right,Blue,12,Equestrian,Swimming,Debate,Euphonium,Smoothie,DoubleChoc,Olives,MilkShake,CreamSicle,Spring,6.0,5,5.2,8.0,SM,A,B
Right,Yellow,12,DodgeBall,Badminton,Chess,Drums,Water,Oatmeal,Sausage,Tea,Ripple,Fall,6.5,5,5.8,7.5,SM,B,B
Right,Yellow,13,Soccer,Golf,Chess,Vocal,OJ,RiceKrispy,PlainCheese,Milk,Chocolate,Summer,6.0,5,5.2,7.0,SM,A,B
Right,Green,11,Parkour,RockClimbing,Robotics,Bass,OJ,Oatmeal,Ham,Milk,Vanilla,Summer,6.5,5,5.2,10.0,MD,A,B
Right,Blue,12,Soccer,Badminton,none,Trumpet,OJ,PeanutButter,Pineapples,Milk,Pecan,Autumn,6.5,4,5.8,9.5,MD,A,B
Right,Blue,12,AmFtBall,none,Robotics,Vocal,Coffee,ChocKrinkle,Bacon,Water,Chocolate,Autumn,5.5,5,5.5,8.0,SM,A,B
Right,Blue,12,DodgeBall,Golf,Computer,Vocal,Tea,Crumpets,Mushrooms,Milk,MintChip,Fall,5.5,4,5.8,8.5,LG,A,B
Right,Magenta,12,AmFtBall,Swimming,Debate,Vocal,OJ,PeanutButter,Pineapples,Water,Chocolate,Summer,5.5,4,5.5,8.0,SM,A,B
Right,Blue,12,Badminton,RockClimbing,Computer,Bass,OJ,ChocChip,PlainCheese,Milk,Vanilla,Summer,7.0,5,6.5,11.5,XL,A,B
Right,Yellow,12,Tennis,Badminton,Robotics,Euphonium,Fruit,RiceKrispy,Anchovies,Tea,Chocolate,Spring,6.0,5,5.2,9.0,MD,B,B
Right,Blue,11,Soccer,Badminton,none,Drums,OJ,PeanutButter,Pineapples,Water,Chocolate,Spring,6.0,5,5.8,8.0,SM,B,B
Right,Blue,12,Tennis,Golf,Computer,Cello,Tea,Oatmeal,Mushrooms,Cola,MintChip,Fall,6.0,5,5.8,9.0,LG,A,B
Right,Blue,12,Cricket,Badminton,Computer,Cello,Fruit,Crumpets,Mushrooms,Cola,MintChip,Autumn,6.5,4,6.2,10.5,XL,B,B
Right,Blue,12,CheerLdng,Wrestling,Chess,Vocal,OJ,Fortune,PlainCheese,Water,Chocolate,Summer,6.0,4,5.5,8.5,MD,A,B
Right,Black,11,Equestrian,Wrestling,Robotics,Drums,Water,RiceKrispy,Sausage,Tea,Ripple,Winter,6.5,4,6.0,9.5,LG,A,B
Right,Green,11,Parkour,Badminton,ModelUN,Bass,Water,ChocChip,Ham,Milk,Vanilla,Summer,5.5,4,6.0,11.5,LG,A,B
Right,Blue,12,Fencing,Pool,Robotics,Bass,Water,RiceKrispy,PlainCheese,Water,Chocolate,Summer,6.5,5,6.0,10.5,LG,A,B
Right,Blue,12,AmFtBall,Badminton,Chess,Vocal,Fruit,Oatmeal,Mushrooms,Water,Pecan,Fall,6.0,4,5.5,9.0,LG,A,B
Right,Yellow,12,AmFtBall,none,Robotics,Violin,Coffee,ChocKrinkle,Bacon,FruitJuice,Chocolate,Autumn,5.5,3,6.0,7.5,SM,A,B
Right,Brown,12,DodgeBall,Badminton,Debate,Euphonium,OJ,PeanutButter,Pineapples,Water,Chocolate,Spring,5.5,5,6.0,10.0,LG,B,B
Right,Magenta,11,Parkour,Swimming,Photography,Vocal,PruneJuice,PeanutButter,PlainCheese,Papaya,Pecan,Autumn,6.0,4,5.5,7.5,SM,A,B
Right,Yellow,11,DodgeBall,Wrestling,Chess,Drums,Water,Oatmeal,Sausage,Tea,Ripple,Autumn,5.5,4,5.8,7.5,SM,B,B
Right,Yellow,12,Parkour,Golf,Photography,Piano,PruneJuice,Oatmeal,Peppers,Papaya,Pecan,Autumn,5.5,4,6.2,10.5,LG,B,B
Right,Blue,12,Soccer,Golf,Computer,Cello,Tea,Oatmeal,Mushrooms,Milk,MintChip,Fall,6.0,5,5.8,9.0,LG,B,B
Right,Brown,12,Fencing,Swimming,Math,Bass,OJ,PeanutButter,Pineapples,Milk,Chocolate,Fall,6.5,4,5.8,9.5,SM,A,B
Right,Red,11,AmFtBall,none,Robotics,Euphonium,Coffee,Fortune,Bacon,Water,Chocolate,Autumn,6.5,5,5.5,8.5,LG,A,B
Right,Magenta,12,Equestrian,Wrestling,Chess,Drums,Soda,Oatmeal,Sausage,Tea,Ripple,Winter,5.5,4,5.5,9.0,MD,A,B
Right,Blue,12,DodgeBall,Archery,Math,Vocal,Coffee,ChocKrinkle,Pepperoni,Water,Pecan,Autumn,6.0,4,5.2,7.0,SM,A,B
Right,Green,11,Fencing,Swimming,Robotics,Bass,OJ,ChocChip,Ham,Milk,Vanilla,Summer,5.5,4,5.8,10.0,LG,A,B
Right,Green,11,Badminton,RockClimbing,Math,Bass,OJ,ChocChip,Broccoli,Milk,Vanilla,Autumn,6.0,4,5.5,8.0,SM,A,B
Right,Blue,13,AmFtBall,none,Robotics,Guitar,Coffee,ChocKrinkle,Pepperoni,Water,Chocolate,Autumn,6.0,5,5.2,7.0,SM,A,B
Right,Red,13,AmFtBall,Swimming,Robotics,Harp,Coffee,ChocKrinkle,Bacon,Water,Chocolate,Autumn,6.0,4,6.0,9.5,LG,A,B
Right,Red,11,AmFtBall,none,ModelUN,Vocal,Coffee,ChocKrinkle,Bacon,Water,Chocolate,Autumn,5.0,4,5.8,9.0,MD,A,B
Right,Blue,12,AmFtBall,Golf,Math,Cello,Tea,Crumpets,Sausage,Cola,MintChip,Fall,6.0,4,5.5,8.0,SM,A,B
Right,Cyan,12,Equestrian,Track,Robotics,Euphonium,Smoothie,Oatmeal,Olives,MilkShake,Pecan,Spring,5.5,4,6.0,8.5,LG,A,B
Right,Blue,12,DodgeBall,Golf,Robotics,Euphonium,OJ,PeanutButter,Pineapples,Tea,Mocha,Spring,5.0,5,5.8,8.5,LG,A,B
Right,Blue,12,Cricket,Golf,Computer,Guitar,Tea,Crumpets,Mushrooms,Cola,MintChip,Autumn,6.0,4,6.0,9.5,XL,A,B
Right,Cyan,11,Equestrian,Wrestling,Debate,Guitar,Smoothie,Oatmeal,Olives,MilkShake,CreamSicle,Spring,6.0,4,5.5,9.5,MD,A,B
Right,Red,11,VolleyBall,none,Robotics,Violin,Coffee,RiceKrispy,Bacon,Water,Chocolate,Spring,6.0,4,5.5,8.5,LG,A,B
Right,Green,12,Badminton,Badminton,ModelUN,Drums,OJ,ChocChip,Ham,Water,Vanilla,Summer,6.0,4,6.0,9.5,LG,B,B
Right,Cyan,11,Equestrian,Track,Debate,Bass,Smoothie,PeanutButter,Olives,Water,CreamSicle,Spring,5.5,4,5.8,8.5,MD,A,B
Right,Black,11,DodgeBall,Wrestling,Chess,Drums,Water,Oatmeal,Pepperoni,Coffee,Ripple,Spring,6.5,4,6.0,9.0,XL,A,B
Right,Red,13,AmFtBall,Swimming,Robotics,Violin,Coffee,ChocKrinkle,PlainCheese,Tea,Chocolate,Autumn,6.5,4,5.5,9.0,LG,A,B
Right,Blue,11,Cricket,RockClimbing,Computer,Cello,Tea,Crumpets,Mushrooms,Water,MintChip,Fall,5.5,4,5.5,8.5,LG,B,B
Right,Blue,12,FieldHockey,RockClimbing,Chess,Drums,OJ,RiceKrispy,Pineapples,Water,Chocolate,Fall,6.5,5,5.5,9.0,MD,A,B
Right,Blue,12,AmFtBall,Track,Game,Violin,Coffee,ChocKrinkle,Bacon,Water,Chocolate,Autumn,5.0,4,6.0,8.0,SM,A,B
Right,Blue,12,FieldHockey,Archery,Game,Vocal,OJ,Oatmeal,Pineapples,Coffee,Pecan,Fall,5.0,4,5.8,9.0,LG,A,B
Right,Magenta,12,VolleyBall,Pool,Robotics,Piano,PruneJuice,PeanutButter,Peppers,Papaya,Pecan,Summer,6.0,4,5.8,10.0,LG,A,B
Right,Yellow,11,Cricket,Golf,Computer,Cello,Tea,PeanutButter,Mushrooms,Cola,Chocolate,Fall,6.5,4,6.2,10.5,LG,B,B
Right,Yellow,12,DodgeBall,Wrestling,Debate,Trumpet,Water,Oatmeal,Sausage,Tea,Ripple,Winter,6.0,5,6.2,7.5,SM,A,B
Right,Cyan,12,Equestrian,Archery,Photography,Euphonium,Smoothie,DoubleChoc,Olives,MilkShake,Chocolate,Spring,6.0,4,6.2,10.0,LG,A,B
Right,Blue,11,Cricket,Golf,Computer,Cello,Tea,Oatmeal,Pepperoni,Cola,MintChip,Summer,6.5,4,6.0,9.5,XL,B,B
Right,Blue,11,Equestrian,Track,Game,None,Smoothie,DoubleChoc,Olives,MilkShake,CreamSicle,Spring,5.0,4,5.2,8.0,SM,A,B
Right,Yellow,12,CheerLdng,Track,Math,Bass,Water,Oatmeal,PlainCheese,Milk,Chocolate,Summer,6.0,4,6.0,9.0,LG,A,B
Right,Red,11,Parkour,none,Robotics,Violin,Water,ChocKrinkle,Bacon,Water,Chocolate,Autumn,6.0,5,5.8,9.0,LG,A,B
Right,Brown,11,DodgeBall,Wrestling,Debate,Bass,OJ,PeanutButter,Pineapples,Tea,Chocolate,Fall,5.5,4,5.5,9.0,MD,B,B
Right,Blue,11,Parkour,Pool,Photography,Guitar,PruneJuice,PeanutButter,Peppers,Papaya,Pecan,Autumn,5.5,4,5.8,8.0,SM,A,B
Right,Yellow,12,AmFtBall,Swimming,ModelUN,Euphonium,OJ,Oatmeal,Pineapples,Tea,Chocolate,Spring,6.5,4,5.5,7.5,SM,A,B
Right,Black,12,VolleyBall,Wrestling,Chess,Drums,Water,Oatmeal,Sausage,Tea,Pecan,Winter,6.5,4,5.8,9.0,LG,A,B
Right,Blue,11,Soccer,Wrestling,Computer,Cello,Tea,Crumpets,Mushrooms,Coffee,MintChip,Fall,6.0,5,5.2,7.5,SM,A,B
Right,Blue,12,Cricket,RockClimbing,Robotics,Cello,Tea,Crumpets,Mushrooms,Cola,MintChip,Fall,6.5,4,6.0,10.0,LG,A,B
Right,Blue,12,Fencing,Swimming,Debate,Bass,OJ,RiceKrispy,Pineapples,Tea,Mocha,Fall,6.0,5,5.8,9.0,MD,B,B
Right,Magenta,11,Badminton,RockClimbing,none,Bass,OJ,ChocChip,Ham,Milk,Mocha,Summer,7.0,5,6.0,8.5,LG,A,B
Right,Green,12,Badminton,Archery,ModelUN,Bass,OJ,ChocChip,Pepperoni,Milk,Chocolate,Summer,6.0,4,6.0,11.5,LG,B,B
Right,Black,12,DodgeBall,Wrestling,Chess,Drums,Water,PeanutButter,Sausage,Tea,Mocha,Spring,7.0,5,6.2,10.5,XL,A,B
Right,Magenta,11,Parkour,Pool,Math,Piano,PruneJuice,PeanutButter,PlainCheese,Papaya,Pecan,Autumn,5.5,4,6.0,9.5,LG,A,B
Right,Blue,11,AmFtBall,none,Robotics,Violin,Coffee,Oatmeal,Bacon,Tea,Chocolate,Autumn,5.5,5,5.8,10.5,LG,A,B
Right,Magenta,12,Parkour,Archery,Game,Piano,PruneJuice,PeanutButter,Peppers,Papaya,Mocha,Autumn,5.5,4,5.2,8.5,MD,B,B
Right,Blue,11,Rugby,Wrestling,Computer,Euphonium,Tea,Crumpets,Mushrooms,Cola,MintChip,Fall,5.5,4,5.5,8.5,LG,A,B
Right,Magenta,12,Parkour,Pool,Photography,Guitar,Water,PeanutButter,Peppers,Water,Pecan,Autumn,6.0,4,5.2,9.5,MD,A,B
Right,Blue,12,Badminton,RockClimbing,ModelUN,Bass,OJ,Oatmeal,Ham,Milk,Pecan,Summer,6.5,5,5.5,9.5,MD,A,B
Right,Cyan,11,DodgeBall,Swimming,Debate,Euphonium,Smoothie,DoubleChoc,Olives,MilkShake,CreamSicle,Fall,6.0,4,5.0,7.5,SM,A,B
Right,Green,12,Badminton,Pool,ModelUN,Trumpet,OJ,RiceKrispy,Ham,Milk,Vanilla,Summer,5.5,5,5.8,9.5,LG,A,B
Right,Yellow,11,none,Wrestling,Robotics,Drums,OJ,Oatmeal,Pineapples,Milk,Pecan,Autumn,5.5,4,6.0,9.5,LG,A,B
Right,Cyan,12,Equestrian,Track,Debate,Euphonium,Smoothie,Oatmeal,Olives,Milk,Chocolate,Spring,6.5,4,6.2,10.0,XL,A,B
Right,Blue,11,AmFtBall,Golf,Math,Cello,Tea,Crumpets,Mushrooms,Cola,Mocha,Fall,6.0,5,5.8,10.5,LG,A,B
Right,Magenta,12,Fencing,Pool,Photography,Piano,PruneJuice,Oatmeal,Peppers,Papaya,Pecan,Summer,6.0,4,6.0,10.0,LG,A,B
Right,Magenta,11,Parkour,Pool,Photography,Piano,Fruit,PeanutButter,Peppers,Papaya,Pecan,Fall,5.5,4,5.8,8.0,SM,A,B
